DIVISION_NAME,DISTRICT_NAME,THANA_NAME,TYP,LVL,EIIN,INSTITUTE_NAME_NEW,POST_OFFICE,LOCATION,MOBPHONE
DHAKA,DHAKA,SAVAR,SCHOOL AND COLLEGE,Higher Secondary ,108460,JAHANGIRNAGAR UNIVERSITY SCHOOL & COLLEGE,JAHANGIR NAGAR UNIVERSITY,JAHANGIR NAGAR UNIRVERSITY,01819808815
DHAKA,DHAKA,SAVAR,SCHOOL AND COLLEGE,Higher Secondary ,108462,MIRPUR MAFID-E-AM SCHOOL & COLLEGE,AMIN BAZAR,BEGUNBARI,0171866522
DHAKA,DHAKA,SAVAR,SCHOOL AND COLLEGE,Higher Secondary ,108429,MOHAMMAD ALI YEAKUB ALI  SCHOOL AND COLLEGE,RAJFULBARIA,RAJ FUL BARIA,01715015937
DHAKA,DHAKA,SAVAR,SCHOOL AND COLLEGE,Higher Secondary ,108459,SAVAR CANTONMENT PUBLIC SCHOOL AND COLLEGE,SAVAR CANTT,DHAKA ARICHA,01769093170
DHAKA,DHAKA,SHAH ALI,SCHOOL AND COLLEGE,Higher Secondary ,108222,BCIC COLLEGE,MIRPUR,CHIRIAKHANA ROAD,
DHAKA,DHAKA,SHAHBAGH,SCHOOL AND COLLEGE,Higher Secondary ,108358,ENGINEERING UNIVERSITY SCHOOL & COLLEGE,RAMNA,FULAR ROAD,01199876606
DHAKA,DHAKA,SHYAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,108481,A. K.  HIGH SCHOOL AND COLLEGE,DHANIA,DHANIA,01711783330
DHAKA,DHAKA,SHYAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,132066,SHYAMPUR MODEL SCHOOL AND COLLEGE,FORIDABAD,5 NO ROAD KODOMTOLI,01732840855
DHAKA,DHAKA,SUTRAPUR,SCHOOL AND COLLEGE,Higher Secondary ,132087,COSMOPOLITAN LABRATORY  SCHOOL AND COLLEGE,,"29, TANU GONJ LANE",
DHAKA,DHAKA,SUTRAPUR,SCHOOL AND COLLEGE,Higher Secondary ,108513,K.L. JUBILEE SCHOOL AND COLLEGE,DHAKA SADAR,39 NORTH  RUK HOLL ROAD,01914724838
DHAKA,DHAKA,SUTRAPUR,SCHOOL AND COLLEGE,Higher Secondary ,108498,MONIZA RAHMAN GIRLS HIGH SCHOOL AND COLLEGE,GENDARIA,"23-26, ROJONI CHOUDHURY ROAD",
DHAKA,DHAKA,SUTRAPUR,SCHOOL AND COLLEGE,Higher Secondary ,108514,"SHER-E-BANGLA BALIKA MAHAVIDYALAYA,HATKHOLA ROAD",WARI,20 HATKHULA ROAD,01717355195
DHAKA,DHAKA,TEJGAON,SCHOOL AND COLLEGE,Higher Secondary ,108523,NAZNEEN HIGH SCHOOL AND COLLEGE,TEJGAON,52/B PURBO RAZA BAZAR,01716374434
DHAKA,DHAKA,TEJGAON,SCHOOL AND COLLEGE,Higher Secondary ,108518,SHERE BANGLA NOGOR GOVT.GIRLS SCHOOL & COLLEGE,MOHAMMADPUR,MAHBUB MURSHID,01712750393
DHAKA,DHAKA,UTTAR KHAN,SCHOOL AND COLLEGE,Higher Secondary ,132080,BAIKAL SCHOOL & COLLEGE,UJAMPUR,UJAMPUR,
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,108574,BADSHA FAHAD SCHOOL AND COLLEGE,UTTARA,UTTARA,01712191184
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,134389,DHAKA MEGACITY COLLEGE,UTTARA,"51,SHAH MOKDUM AVENUE,SECTOR-12",01911162282
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,132122,HOLY CHILD SCHOOL & COLLEGE,UTTARA,14 NO ESHA KHA EVENUE,01715054465
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,108570,I.E.S.UCHCHA MADYANIC BIDYALAYA,UTTARA,UTTARA,01712114893
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,108572,MILESTONE COLLEGE,UTTARA,"44,GORIB-E-NEOAJ AVINIUE",01911162282
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,108540,NAWAB HABIBULLAH MODEL SCHOOL AND COLLEGE,AZAMPUR,SHAJALAL AVENEU,01711243860
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,108573,RAJUK UTTARA MODEL COLLEGE,UTTARA,SECTOR 6 UTTORA MODDEL TOUNE,01714034441
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,131890,"SRISTY CENTRAL SCHOOL AND COLLEGE,UTTARA",AZAMPUR,ROAD 5,01712297215
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,108538,UTTARA HIGH SCHOOL AND COLLEGE,UTTARA MODEL TOWN,27,01817505806
DHAKA,DHAKA,UTTARA,SCHOOL AND COLLEGE,Higher Secondary ,134526,UTTARA RESIDENTIAL SCHOOL & COLLEGE,UTTARA,"HOUSE- 05, ROAD-16,SECTOR-04",01716302127
DHAKA,FARIDPUR,FARIDPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,108743,"HALIMA GIRLS SCHOOL AND COLLEGE, FARIDPUR",FARIDPUR,KAMALAPUR,01716214636
DHAKA,FARIDPUR,FARIDPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,108775,KABI JASIM UDDIN SCHOOL AND COLLEGE,TAMBULKHANA,TAMBULKHANA,01718653808
DHAKA,FARIDPUR,MADHUKHALI,SCHOOL AND COLLEGE,Higher Secondary ,108807,SUKUR MAMUD HIGHER SECONDARY SCHOOL,RAIPUR HAT,BORO GOPALDI,01716556462
DHAKA,FARIDPUR,SADARPUR,SCHOOL AND COLLEGE,Higher Secondary ,108913,AKOTER CHAR S.C.  UCCHO BIDDYALOY &  COLLEGE,AKOTER CHAR,AKOTER CHAR,01718181245
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132208,GAZIPUR RESIDENTIAL MODEL SCHOOL & COLLEGE,BHAOAL MIRZAPUR,B.K. BARI,01711-850907
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,109028,HATIMARA UCHCHA MADYAMIK BIDYALAYA,SARDAGONJ,HATIMARA,01711334168
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,135243,LINCOeN INTERNATIONAL SCHOOL AND COLLEGE,CHANDONA,AUTPARA,01817521516
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,109043,M.E.H.ARIF COLLEGE,NILNAGAR,KONA BARI,01713506873
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,109039,RAJENDRAPUR CANTonment PUBLIC SCHOOL AND COLLEGE,RAJENDRAPUR CANTONMENT,NAYANPUR,
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,109063,SAFIUDDIN  SARKER  ACADEMY  AND  COLLEGE,NISHATNAGAR,AOCPARA,01715158282/9801266
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,109042,SALNA NASIR UDDIN MEMORIAL HIGH SCHOOL AND COLLEGE,SALNA,LALNA,01711057451
DHAKA,GAZIPUR,GAZIPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,109062,TONGI PILOT SCHOOL AND GIRLS COLLEGE,NISHAT NAGAR,AUCH PARA,01715026665
DHAKA,GAZIPUR,KALIAKAIR,SCHOOL AND COLLEGE,Higher Secondary ,135394,BANGLADESH ADVENTIST SEMINARY SCHOOL & COLLEGE,GOALBATHAN,GOALBATHAN,01715052450
DHAKA,GAZIPUR,KALIAKAIR,SCHOOL AND COLLEGE,Higher Secondary ,109113,BARAI BARI A.K.U.INSTITUTION AND COLLEGE,BARAIBARI,BARAI BARI,01715194424
DHAKA,GAZIPUR,KALIAKAIR,SCHOOL AND COLLEGE,Higher Secondary ,109086,VASHA SHAHEED ABDUL JABBAR ANSAR VDP HIGH SCHOOL,ANSAR ACADEMY,ANSAR ACADEMY,01712600784
DHAKA,GAZIPUR,KALIGANJ,SCHOOL AND COLLEGE,Higher Secondary ,109183,AZMATPUR ADARSHA SCHOOL AND COLLEGE,AZMATPUR,AZMATPUR,01073738107
DHAKA,GAZIPUR,KAPASIA,SCHOOL AND COLLEGE,Higher Secondary ,109326,TARAGANJ H. N. UCCHA MADHYAMIC BIDYLAYA,TARAGANJ,EKDALA,01718517620
DHAKA,GAZIPUR,TONGI,SCHOOL AND COLLEGE,Higher Secondary ,109051,SHAHAJUDDIN SARKER MODEL HIGHER SECONDARY SCHOOL,ISLAMPUR,DOWPARA,01715004393
DHAKA,GOPALGANJ,GOPALGANJ SADAR,SCHOOL AND COLLEGE,Higher Secondary ,134093,SHEIKH HASINA GIRLS HIGH SCHOOL AND COLLEGE,GOPALGANJ,GOPAL GANJ POURASAOVA,01734046468
DHAKA,GOPALGANJ,KASHIANI,SCHOOL AND COLLEGE,Higher Secondary ,109496,UDYAN BIDYA PITH HIGHER SECONDARY SCHOOL,HATHAR,RAHUTHAR,01740595905
DHAKA,GOPALGANJ,KOTALIPARA,SCHOOL AND COLLEGE,Higher Secondary ,109594,NESARUDDIN TALUKDER UCHCHA MADYAMIC BIDYALAYA,SITAIKUNDA,SYTAIKUNDA,01712212894
DHAKA,GOPALGANJ,MUKSUDPUR,SCHOOL AND COLLEGE,Higher Secondary ,109657,BATIKA MARI UCHCHA MADHYAMIK MADHYAMIR BIDYALAY,BATIKAMARI,BATY KAMARY,01718227191
DHAKA,GOPALGANJ,MUKSUDPUR,SCHOOL AND COLLEGE,Higher Secondary ,109624,DURBASUR ADARSHA  HIGH SCHOOL AND COLLEGE,BAHUGRAM,DURBASUR,01716763930
DHAKA,GOPALGANJ,MUKSUDPUR,SCHOOL AND COLLEGE,Higher Secondary ,109596,MOULOVI ABDUL HYE MEMORIAL HIGH SCHOOL,FULARPARH,GOBINDAPUR,01716355692
DHAKA,GOPALGANJ,TUNGIPARA,SCHOOL AND COLLEGE,Higher Secondary ,109673,KHAN SAHEB SHAIKH MOSHARROF HOSSAIN SCHOOL & COLLEGE,TUNGIPARA,TUNGIPARA,01715322404
DHAKA,JAMALPUR,BAKSHIGANJ,SCHOOL AND COLLEGE,Higher Secondary ,109693,CHANDRABAZ RASHIDA BEGUM SCHOOL AND COLLEGE,CHANDRABAZ,CHANDRABAZ,01712128723
DHAKA,JAMALPUR,ISLAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,109860,GUTHAIL UCHCHA MADYMIC BIDYALAYA,GILABARI,GILABARI,
DHAKA,JAMALPUR,ISLAMPUR,SCHOOL AND COLLEGE,Higher Secondary ,109859,ISLAMPUR J.J.K.M. GIRLS HIGH SCHOOL AND COLLEGE,ISLAMPUR,KINGJALA,01715479696
DHAKA,JAMALPUR,JAMALPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132054,HASIL  HIGHER  SECONDARY  SCHOOL,HAJI PUR,HASHIL,01718784963
DHAKA,JAMALPUR,JAMALPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,110001,NURUNDI UCHCHA MADHYAMIK BIDYALAYA,NARUNDI,NARUNDI,01716138394
DHAKA,JAMALPUR,JAMALPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,110002,PEARPUR MOHARAJA SASHIKANTA MADHYAMIC BIDYALYA,PEARPUR BAZAR,BARI GHAGURI,01716628436
DHAKA,JAMALPUR,MADARGANJ,SCHOOL AND COLLEGE,Higher Secondary ,110080,TEGHARIA SHAHED ALI HIGH CSHOOL & COLLEGE,TEGHARIA,TEGHARIA,01716046154
DHAKA,JAMALPUR,SARISHABARI UPAZILA,SCHOOL AND COLLEGE,Higher Secondary ,110225,BHATARA USHCHA MADHYAMIK BIDYALAY,BHATARA,BHATARA,01712836177
DHAKA,JAMALPUR,SARISHABARI UPAZILA,SCHOOL AND COLLEGE,Higher Secondary ,110224,JOMUNA SARKARKHANA HIGHER SECONDARY SCHOOL,JANUMA SARKARKHANA,TARAKANDI,
DHAKA,JAMALPUR,SARISHABARI UPAZILA,SCHOOL AND COLLEGE,Higher Secondary ,110222,SARISHA BARI  PILOT UCCHA MADHYAMIK BALIKA BIDYALAYA,SARISHABARI,5521,01190510781
DHAKA,KISHOREGANJ,BAJITPUR,SCHOOL AND COLLEGE,Higher Secondary ,110260,AFTAB UDDIN SCHOOL AND COLLEGE,BHAGALPUR,BHAGALPUR,01814271367
DHAKA,KISHOREGANJ,BAJITPUR,SCHOOL AND COLLEGE,Higher Secondary ,110244,BAJITPUR  RAZZAKUNESSA  PILOT  GIRLS  HIGH  SCHOOL AND COLLEGE,BAJITPUR,BAJITPUR,01711272555
DHAKA,KISHOREGANJ,HOSSAINPUR,SCHOOL AND COLLEGE,Higher Secondary ,110296,HOSSAIN PUR MODEL PILOT HIGH SCHOOL & COLLEGE,HOSSAIN PUR,DIPSHOR,01714689202
DHAKA,KISHOREGANJ,HOSSAINPUR,SCHOOL AND COLLEGE,Higher Secondary ,110292,S R D SHAMS UDDIN BHUYIAN  SCHOOL  & COLLEGE,SAHEDAL,SHAEADAL,01712108538
DHAKA,KISHOREGANJ,KATIADI,SCHOOL AND COLLEGE,Higher Secondary ,110391,CHATAL BAGHATA SCHOOL and college,CHATAL,CHATAL,01716249506
DHAKA,KISHOREGANJ,PAKUNDIA,SCHOOL AND COLLEGE,Higher Secondary ,110579,CHARTEKI GIRLS SCHOOL AND COLLEGE,TARAKANDI,CHARTAKI,01720541603
DHAKA,KISHOREGANJ,PAKUNDIA,SCHOOL AND COLLEGE,Higher Secondary ,110618,JANGALIA UNION UCHCHA MADHYAMIK SCHOOL & COLLEGE,JANGALIA,JANGALIA,01713683594
DHAKA,KISHOREGANJ,PAKUNDIA,SCHOOL AND COLLEGE,Higher Secondary ,110563,SHIMULIA UCHCHO MADDOMIC BIDDALOY,KALADIA,SHIMULIA,01726295072
DHAKA,MADARIPUR,KALKINI,SCHOOL AND COLLEGE,Higher Secondary ,110718,D.K.IDEAL SYED ATAHAR ALI ACADEMY & COLLEGE,DASAR,DASAR,01924936394
DHAKA,MADARIPUR,KALKINI,SCHOOL AND COLLEGE,Higher Secondary ,110656,KHASHER HAT SAYED ABUL HOSSAIN SCHOOL & COLLEGE,KAIRHAT,UTTAR CHHAYGAON,01720160301
DHAKA,MADARIPUR,RAJOIR,SCHOOL AND COLLEGE,Higher Secondary ,110822,SHAHID SARDAR SAJAHAN GIRLS SCHOOL & COLLEGE,KHALIA,TAKARHAT,01687271204
DHAKA,MADARIPUR,RAJOIR,SCHOOL AND COLLEGE,Higher Secondary ,110821,TAKERHAT POPULAR HIGH SCHOOL  and college,TAKERHAT,TATIKANDA,01727689141
DHAKA,MANIKGANJ,GHIOR,SCHOOL AND COLLEGE,Higher Secondary ,110911,BANIAJURI UNION HIGH SCHOOL,BANIAJURI,RATHORA,01720040492
DHAKA,MUNSHIGANJ,MUNSHIGANJ SADAR,SCHOOL AND COLLEGE,Higher Secondary ,132175,PRESIDENT PROF. DR. IAZUDDIN AHMED RESIDENTIAL MODEL SCHOOL & COLLGE,MUNSHIGANJ,NAOGAON,
DHAKA,MUNSHIGANJ,SREENAGAR,SCHOOL AND COLLEGE,Higher Secondary ,111232,RARIKHAL SIR J.C.BOSE INSTITUTION & COLLEGE,RARYKAL,RARIKHAL,01711000827
DHAKA,MYMENSINGH,BHALUKA,SCHOOL AND COLLEGE,Higher Secondary ,111357,DHALIA BAHULI UCHCHA MADHYAMIC BIDDAYLOY,DHALIA,DHALIA,01712483209
DHAKA,MYMENSINGH,BHALUKA,SCHOOL AND COLLEGE,Higher Secondary ,111297,SAYER SAFAYEY MASHYMIK BIDDYANIKATION,NAMA MAHMUDPUR,MUHAMODPUR,01711780172
DHAKA,MYMENSINGH,BHALUKA,SCHOOL AND COLLEGE,Higher Secondary ,111358,UTHURA HIGH SCHOOL & COLLEGE,UTHURA BAZAR,UTHURA,01723151115
DHAKA,MYMENSINGH,DHOBAURA,SCHOOL AND COLLEGE,Higher Secondary ,111388,KALSINDUR UCHCHA MADHYAMIK BIDYALAYA,KALSINDUR BAZAR,KALSINDUR,01916073792
DHAKA,MYMENSINGH,FULBARIA,SCHOOL AND COLLEGE,Higher Secondary ,111429,SHAPLA GIRLS HIGH SCHOOL AND COLLEGE,JAGATGONJ,PALASHI HATA,01718883425
DHAKA,MYMENSINGH,GAURIPUR,SCHOOL AND COLLEGE,Higher Secondary ,111724,SHAHGONJ HIGH SCHOOL AND COLLEGE,SHAHGANJ,FULBARIYA,01722002788
DHAKA,MYMENSINGH,ISHWARGANJ,SCHOOL AND COLLEGE,Higher Secondary ,111824,ISHWARGANJ GIRLS SXHOOL & COLLEGE,ISHAWARGANJ,DATAPARA,017125677353
DHAKA,MYMENSINGH,ISHWARGANJ,SCHOOL AND COLLEGE,Higher Secondary ,111781,UCHAKHILA  HIGHER SECONDARY  SCHOOL,UCHAKHILA,UCHAKHILA,01716895225
DHAKA,MYMENSINGH,MYMENSINGH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,134827,BIR MUKTI JUDDha addhakka MOTIUR RAHMAN ACADEMY SCHOOL and COLLEGE,MYMENSINGH,MEDICAL COLLEGE GATE,01676127926
DHAKA,MYMENSINGH,MYMENSINGH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,111925,CANTONMENT PUBLIC SCHOOL & COLLEGE,MYMENSINGH,MYMENSINGH,01819623611
DHAKA,MYMENSINGH,MYMENSINGH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,111923,MAHAKALI GIRLS SCHOOL AND COLLEGE,MYMENSINGH,3 NO. RAMBABU ,01711390192
DHAKA,MYMENSINGH,MYMENSINGH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,111922,MOMENSHAHI ISLAMI ACADEMY AND COLLEGE,MYMENSINGH,AKUA,01552454758
DHAKA,MYMENSINGH,MYMENSINGH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,111921,MUsLIM GIRLS HIGH SCHOOL AND COLLEGE mymensingh,MYMENSINGH ,59/60 KA SIRAY ROAD,01716363487
DHAKA,MYMENSINGH,MYMENSINGH SADAR,SCHOOL AND COLLEGE,Higher Secondary ,111926,MYMENSINGH GIRLS  CADET  COLLEGE,MYMENSINGH,,01769011240
DHAKA,MYMENSINGH,NANDAIL,SCHOOL AND COLLEGE,Higher Secondary ,112072,MUSHULI SCHOOL & COLLEGE,MUSULI,MUSULI,01711350832
DHAKA,MYMENSINGH,TRISHAL,SCHOOL AND COLLEGE,Higher Secondary ,112240,KANTHAL HIGH SCHOOL AND COLLEGE,KANTHAL BAZAR,TETULPARA,01718363134
DHAKA,NARAYANGANJ,ARAIHAZAR,SCHOOL AND COLLEGE,Higher Secondary ,112305,BALIAPARA HIGH SCHOOL AND COLLEGE,BALIAPARA,BALIAPARA,01924755907
DHAKA,NARAYANGANJ,ARAIHAZAR,SCHOOL AND COLLEGE,Higher Secondary ,132151,SULTANSADI HIGH SCHOOL AND COLLEGE,SULTANSADI,SULTANSADI,01726402776
DHAKA,NARAYANGANJ,BANDAR,SCHOOL AND COLLEGE,Higher Secondary ,112378,BANDAR GIRL'S HIGHER SECONDARY SCHOOL,BANDAR,182 S S SHAH ROAD,01717198111
DHAKA,NARAYANGANJ,BANDAR,SCHOOL AND COLLEGE,Higher Secondary ,112403,HAJI IBRAHIM ALAMCHAN UCHHA MADYAIMIK BIDYALAYA,MADANGANJ,BALIA,01711453453
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,SCHOOL AND COLLEGE,Higher Secondary ,112484,ADARSHA GIRLS SCHOOL &  COLLEGE,NARAYANGANJ,35 SHASHUJA,01711265536
DHAKA,NARAYANGANJ,NARAYANGANJ SADAR,SCHOOL AND COLLEGE,Higher Secondary ,112428,ARRIBS INTERNATIONAL SCHOOL & COLLEGE,NARAYANGANJ,SARABANGLA  ROAD,01819227367
DHAKA,NARAYANGANJ,RUPGANJ,SCHOOL AND COLLEGE,Higher Secondary ,112492,BHULTA UCHHA MADHAMIC BIDDALAYA,BHULTA,BHULTA,01712145746
DHAKA,NARAYANGANJ,RUPGANJ,SCHOOL AND COLLEGE,Higher Secondary ,112511,HAJI MOHAMMAD EKHLAS UDDIN BHU.H/S AND COLLEGE,JATRAMURA,DIGHI BRAB (EKHLAS NAGAR),
DHAKA,NARAYANGANJ,RUPGANJ,SCHOOL AND COLLEGE,Higher Secondary ,112537,NURNNESSA UCHCHA MADHYAMIK BIDYALAYA,KHAAS DAUDPUR,DAYUDPUR,01711580656
DHAKA,NARAYANGANJ,RUPGANJ,SCHOOL AND COLLEGE,Higher Secondary ,112510,RUPSHI NEW MODEL HIGH SCHOOL AND COLLEGE,RUPASHI BAZAR,RUPSHI,01921008094
DHAKA,NARAYANGANJ,RUPGANJ,SCHOOL AND COLLEGE,Higher Secondary ,112493,YOUSUF GONJ HIGH SCHOOL AND COLLEGE,PASHIBAZAR,YOUSUFGANJ,01813018962
DHAKA,NARAYANGANJ,SONARGAON,SCHOOL AND COLLEGE,Higher Secondary ,112335,MaGHNA SHILPA NAGARI high SCHOOL AND COLLEGE,NEW TOWN,PROTAB NAGAR,01681307911
DHAKA,NARAYANGANJ,SONARGAON,SCHOOL AND COLLEGE,Higher Secondary ,112483,SIDDHIRGONJ REBOTI MOHAN PILOT SCHOOL AND COLLEGE,SIDDHIRGONJ,KOLA BAG,01914809394
DHAKA,NARAYANGANJ,SONARGAON,SCHOOL AND COLLEGE,Higher Secondary ,112372,SINHA UCHCHA MADHAMIK BIDDALAYA,KANCHPUR,KACHPUR,01199843400
DHAKA,NARAYANGANJ,SONARGAON,SCHOOL AND COLLEGE,Higher Secondary ,112373,SONARGAON G.R.INSTITUTION,AMINPUR,AMINPUR,01815416879
DHAKA,NARSINGDI,NARSINGDI SADAR,SCHOOL AND COLLEGE,Higher Secondary ,112720,MADHABDI UCHCHA MADHYMIC BALIKA BIDYALAYA,MADHABDI,KASHEPUR,
DHAKA,NARSINGDI,PALASH,SCHOOL AND COLLEGE,Higher Secondary ,112762,DR.NAZRUL BIN NOOR MOHSIN GIRLS SCHOOL & COLLEGE,GHORASHAL,GORA SHAL,01922590478
DHAKA,NARSINGDI,PALASH,SCHOOL AND COLLEGE,Higher Secondary ,112760,UREA SARKARKHANA COLLEGE,SARKARKHANA,KHANPUR,01813656566
DHAKA,NARSINGDI,ROYPURA,SCHOOL AND COLLEGE,Higher Secondary ,112819,ADIABAD ISLAMIA HIGH SCHOOL AND COLLEGE,ADIABAD,ADIABAD,01715523320
DHAKA,NARSINGDI,SHIBPUR,SCHOOL AND COLLEGE,Higher Secondary ,112884,SHAHID ASAD COLLEGIATE GIRLS SCHOOL & COLLEGE,DHANUA,DHANUA,01712587873
DHAKA,NETRAKONA,BARHATTA,SCHOOL AND COLLEGE,Higher Secondary ,112941,BAUSHI ARDHACHANDRA HIGHER SECONDARY SCHOOL,RUPGONJBAZAR,MAUATI,01728250502
DHAKA,NETRAKONA,KENDUA,SCHOOL AND COLLEGE,Higher Secondary ,113080,SANDIKONA UCHCHA MADHAYAMIK BIDHALYA,SANDIKONA,POTUYAPARA,01714218051
DHAKA,NETRAKONA,PURBADHALA,SCHOOL AND COLLEGE,Higher Secondary ,130870,KHALISHA PUR HIGH SCHOOL AND COLLEGE,KHALISPUR,KHALISHAUR,01716409271
DHAKA,RAJBARI,BALIAKANDI,SCHOOL AND COLLEGE,Higher Secondary ,113300,LIAKAT ALI SMIRITI SCHOOL AND COLLEGE,NARUYA,BILDAMU,01740908259
DHAKA,RAJBARI,PANGSHA,SCHOOL AND COLLEGE,Higher Secondary ,113424,KALIMOHAR JOHURUNNESA HIGHER SECONDARY SCHOOL,KALIMAHAR,KALIMAHAR,01936657622
DHAKA,RAJBARI,RAJBARI SADAR,SCHOOL AND COLLEGE,Higher Secondary ,113492,ANKUR COLLEGIATE HIGHER SECONDARY SCHOOL,RAJBARI,SOJONKANDA,01717103073
DHAKA,RAJBARI,RAJBARI SADAR,SCHOOL AND COLLEGE,Higher Secondary ,113493,BELGACHHI  ALIMUZZAMAN  SCHOOL  & COLLEGE,KHANGONG,HARIHARPUR,01712620227
DHAKA,SHARIATPUR,NARIA,SCHOOL AND COLLEGE,Higher Secondary ,113593,"SHURESWAR HIGH SCHOOL & COLLEGE, SHURESWAR, NARIA",SURESHWAR,SURESHWAR,01714712592
DHAKA,SHARIATPUR,SHARIATPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,113618,DOMSHAR JAGAT CHANDRA INSTITUTION AND COLLEGE,KOARPUR,KOYERPUR,01712586103
DHAKA,SHARIATPUR,SHARIATPUR SADAR,SCHOOL AND COLLEGE,Higher Secondary ,113611,GONGANAGAR ADARSHA  SCHOOL AND COLLEGE,GAYGHAR,GAYGHAR,01718000125
DHAKA,SHARIATPUR,ZANJIRA,SCHOOL AND COLLEGE,Higher Secondary ,113678,ZAZIRA GIRLS HIGH SCHOOL&COLLEGE,ZAZIRA,HARIASA,01726782888
DHAKA,TANGAIL,GHATAIL,SCHOOL AND COLLEGE,Higher Secondary ,114199,"CANTONMENT PUBLIC SCHOOL AND COLLEGE ,GHATAIL",SHAHID SALAUDDIN SENANIBAS,SHAHID SALAUDDIN SENANIBAS,01715082714
DHAKA,TANGAIL,GHATAIL,SCHOOL AND COLLEGE,Higher Secondary ,114200,PAKUTIA  PUBLIC  UCHCHA MADHYAMIK  BIDYALAYA  AND  COLLEGE,D.PAKUTIA,PAKUTIA,01716596823
DHAKA,TANGAIL,GOPALPUR,SCHOOL AND COLLEGE,Higher Secondary ,114275,NARUCHI HIGH SCHOOL AND COLLEGE,HEMNAGAR,NARUCHI,01717094273
DHAKA,TANGAIL,GOPALPUR,SCHOOL AND COLLEGE,Higher Secondary ,114274,SHIMLA PUBLIC HIGHER SECONDARY SCHOOL,NAGDA SIMLA,NAGDA SIMLA,01741049808
DHAKA,TANGAIL,KALIHATI,SCHOOL AND COLLEGE,Higher Secondary ,114354,NARANDIA T.R.K.N UCHCHA ;MADHAMIC BIDYAL,NAGARBARI,NARANDIA,01722117937
DHAKA,TANGAIL,MADHUPUR,SCHOOL AND COLLEGE,Higher Secondary ,114460,MADHUPUR SHAHID SMRITY HIGHER SECONDARY SCHOL,MADHUPUR,TANGRI -BOALI,01716918831
DHAKA,TANGAIL,MIRZAPUR,SCHOOL AND COLLEGE,Higher Secondary ,133861,MIRZAPUR CADET COLLEGE,CADET COLLEGE,RAJABARI,01769011228
DHAKA,TANGAIL,MIRZAPUR,SCHOOL AND COLLEGE,Higher Secondary ,114529,VARATESHWARI  HOMES,MIRZAPUR,04 NO MIRJAPUR,01711425822
DHAKA,TANGAIL,TANGAIL SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114690,ABEDA KHANAM GIRLS HIGH SCHOOL AND COLLEGE,KARTIA,KARTIA,01736438713
DHAKA,TANGAIL,TANGAIL SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114688,DHARER BARI MUSLIM HIGH SCHOOL AND COLLEGE,DHARERBARI,DHARER BARI,01712631645
DHAKA,TANGAIL,TANGAIL SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114749,H M INSTITUTION SCHOOL & COLLEGE,KAROTIYA,KAROTIYA,01726640014
DHAKA,TANGAIL,TANGAIL SADAR,SCHOOL AND COLLEGE,Higher Secondary ,114679,VIBEKANANDA HIGH SCHOOL AND COLLEGE,TANGAIL,AKUR TUKUR,01914479622
